Encomenda:e1593,u81,l58,48.391447896976125,p975,Creme de barbear,15.124694823817997,41.50986903819217,p335,Desodorante,84.62786749044785,20.75398061399173
Encomenda:e1635,u48,l58,12.241413690363707,p906,Escova de cabelo,78.79371874425412,32.53636991766879,p1077,Fio dental,70.57928831380949,44.948914716980795
Encomenda:e1613,u7,l83,23.414694705789433,p1419,Guardanapos,75.7071174025694,28.470392548972402,p371,Lâmina de barbear,45.308511422179635,50.11443822291475
Encomenda:e1214,u68,l29,24.923654641824605,p928,Limpa-vidros,5.452262528539865,40.26154940460805,p763,Palito de dente,3.6344138118045834,75.44811857110889
Encomenda:e1768,u7,l29,2.509359892463154,p1098,Pente,11.98715262475373,62.69741737889108,p1002,Sabão em pó,68.31328027623226,28.59567707128742
Encomenda:e1697,u82,l16,36.5032751953071,p305,Saco de lixo,16.26593082229619,70.08022560873528,p31,Talco,80.84397231998365,63.885364583497925
Encomenda:e1627,u68,l13,19.149450920154788,p51,Água sanitária,52.80276370234558,57.47135518378161,p982,Amaciante,40.28514611697459,50.81313645936333
Encomenda:e1494,u7,l83,2.865026876088373,p446,Creme dental,42.32246403063772,53.949836023760625,p1180,Desodorizador de ambiente,90.16293012535577,70.51151202963888
Encomenda:e1134,u78,l13,39.96478683744275,p788,Escova de dente,6.502980696095497,53.183926589174014,p1242,Hidratante,66.60144474185883,25.321564877527504
Encomenda:e1418,u81,l54,38.21235904103863,p871,Lava-roupas,4.296153087679568,93.04576394718178,p713,Lustra móvel,30.31221633043456,93.12037820811109
Encomenda:e1166,u97,l83,11.37919710137847,p658,Pano de limpeza,49.97412461658928,11.741936891515182,p2,Preservativo,84.05242127031985,11.50454634641144
Encomenda:e1369,u78,l29,12.58146665013484,p298,Sabão em pedra,7.7353543675160354,61.17128017296457,p1164,Sapólio,78.56277082279615,91.53521632346346
Encomenda:e1172,u48,l57,24.21189922367929,p907,Desengordurante,3.8812532202218155,64.99451718472822,p801,Produtos de Padaria,91.54748597405222,1.5061416836937302
Encomenda:e1029,u97,l16,44.230714393319275,p134,Bolachas,81.33625085865901,29.011071136303556,p1015,Pão de forma,8.880213494042867,37.67381606207601
Encomenda:e1841,u78,l57,22.02347041791626,p244,Pão francês,12.641760460784024,85.8255907533921,p1324,Bolo,61.57075923729843,88.90134731294482
Encomenda:e1522,u48,l8,4.6687860317508605,p605,Temperos,50.327255471239454,13.554727047945669,p1194,Cravo da índia,19.00251035540661,7.198452521641731
Encomenda:e1315,u81,l29,31.653015854113598,p431,Noz-moscada,56.117037452388,5.496643230288879,p1073,Bicarbonato de sódio,85.02129319403706,43.268955149606946
Encomenda:e1563,u97,l8,45.650116811759894,p864,Canela,32.24254350961999,35.83662890940582,p547,Louro,37.61251620235303,90.31738738016855
Encomenda:e1092,u82,l83,5.1657661528158325,p1343,Pimenta,23.941199527718325,94.00033994994024,p748,Curry,18.854583677234427,64.56795114427894
Encomenda:e1331,u7,l83,4.58648975710746,p1488,Açúcar,56.601440719345156,80.10998567448163,p1121,Sal,79.10162027441005,28.503362324701975
Encomenda:e1907,u82,l16,7.296563852584148,p118,Arroz,82.36412627218375,88.16280097651119,p421,Feijão,20.18661121384572,20.252847753324932
Encomenda:e1869,u82,l13,0.5786121992470755,p1091,Farinha,46.74200277816018,72.0581300108926,p738,Macarrão,26.539817916152675,17.46210945686083
Encomenda:e1748,u78,l54,35.903430223540596,p331,Café,46.7492521057152,3.3009351185817506,p851,Leite,6.206540338129608,21.28948607137502
Encomenda:e1925,u78,l8,39.35884205577193,p701,Óleo,63.43030251946522,77.61614158939378,p38,Temperos,74.76385309940493,36.30978931652026
Encomenda:e1239,u82,l54,4.057334129001328,p848,Molho de tomate,97.9946551901332,97.76218158902752,p1287,Queijo ralado,29.460914803916637,13.971319617283518
Encomenda:e1347,u40,l54,21.152994166491233,p328,Ovos,45.83849380569956,12.638703158513076,p490,Fermento,91.85365290861267,69.22157471921587
Encomenda:e1718,u82,l75,38.54786157627235,p105,Pães,53.10096424726051,30.275482210024794,p1050,Carnes,64.81500484811312,78.663253915619
Encomenda:e1397,u48,l83,14.658281115251693,p209,Iogurte,95.1250738750449,82.4370019409013,p17,Margarina ou manteiga,65.10016937330401,1.8813020265174407
Encomenda:e1315,u97,l57,15.483552984234738,p130,Maisena,47.93912869824442,41.69526938385035,p1257,Biscoitos,72.1111677068334,30.08323829317786
Encomenda:e1435,u40,l57,39.42087073022442,p164,Hortaliças em geral,76.12270181442707,44.06242457543883,p390,Produtos de limpeza,83.4336040854026,42.63798756820585
Encomenda:e1360,u40,l13,46.48464298303616,p1324,Sabão em pedra,31.071655479677485,30.987084161049626,p978,Sabão em pó,21.78064090382026,59.794889633070134
Encomenda:e1997,u33,l13,11.635181677834865,p1106,Detergente,46.44019615790449,24.132785077580444,p1252,Desinfetante,63.578011627181056,77.29145365496935
Encomenda:e1564,u78,l75,15.731913188599695,p1311,Amaciante,87.95242211020833,99.27813095499035,p282,Lustra-móveis,17.47813810571268,0.6369001930425344
Encomenda:e1016,u7,l83,20.508265561964922,p1379,Álcool em gel,30.538871079918216,37.87987192442207,p749,Água sanitária,87.84462026337525,55.09181694736939
Encomenda:e1324,u97,l83,13.711081158536508,p677,Inseticida,31.229869580295954,29.79162123554513,p1390,Esponja de pia,37.00901144048591,24.457670883353778
Encomenda:e1597,u78,l57,1.2519821680518355,p1138,Esponja de aço,25.095817844711064,89.34381625568764,p940,Sacos de lixo,5.151959086776449,97.56865455173927
Encomenda:e1962,u81,l29,46.75856094427438,p1441,Luvas plásticas,44.07080742687128,91.87715513721274,p1279,Flanelas,69.83287071368923,96.32687796081666
Encomenda:e1300,u82,l13,20.494924537950855,p516,Produtos de higiene e uso pessoal,44.00980098741584,18.334206805378383,p343,Sabonete,50.65641978006051,52.34639782564798
Encomenda:e1416,u7,l58,4.681869362789582,p845,Creme dental,86.95228260781742,25.764895680647193,p208,Escova de dente,95.90861772645007,18.708986387284888
Encomenda:e1825,u82,l83,7.313999769806578,p930,Fio dental,83.82210263873941,91.72057828647611,p1079,Absorventes,4.383673174272719,57.66336285232124
Encomenda:e1442,u48,l54,25.80991782521246,p503,Barbeador descartável,14.57605639810592,38.43464764763579,p662,Creme de barbear,24.623992150108098,13.27554526348862
Encomenda:e1257,u78,l8,2.6707128868155743,p1272,Algodão,22.799876883045435,15.79238899375296,p80,Desodorante,47.05241738410094,88.95191100379833
Encomenda:e1082,u82,l57,43.07998269321887,p1293,Shampoo e condicionador,16.577354156792158,1.140326814452154,p874,Papel higiênico,46.427579900118396,40.46143272613508
Encomenda:e1887,u40,l8,25.441248179824335,p183,Água oxigenada,17.854021273624852,32.18484515983819,p803,Gaze,31.29462161373988,98.07553552536646
Encomenda:e1459,u82,l16,16.967623267868564,p401,Hastes flexíveis,62.13285822280109,19.495638793431034,p438,Esparadrapo,27.099222213391194,10.269753434002507
Encomenda:e1622,u33,l13,21.46956810348683,p516,Curativos,63.331961967034424,12.784607712307983,p561,Produtos úteis para o dia a dia,17.839651440167682,6.058278277236807
Encomenda:e1141,u82,l58,23.18063992769337,p475,Papel alumínio,14.843538396174537,82.62648781003584,p1443,Papel filme,74.52058347562594,24.141600926254203
Encomenda:e1522,u82,l75,21.301816070417637,p1396,Papel toalha,97.80408404459713,2.625174080521565,p286,Guardanapo de papel,41.592788439946695,87.18004752556854
Encomenda:e1267,u81,l54,46.798755192713735,p855,Fósforo,56.85185257437993,31.08347433822103,p323,Velas,24.782087773009476,22.223186966816066
